time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-07-15T13:50:02.80Z,60.2777345,17.4173181,4071.580,-32.94,-22.46,-0.30,6.297,14.263,1.10,214.29161,1.82620,3,7
2023-07-15T13:50:03.00Z,60.2776743,17.4172372,4071.155,-33.51,-22.13,-0.26,6.276,14.175,1.11,213.43514,1.83853,3,7
2023-07-15T13:50:03.20Z,60.2776149,17.4171573,4071.052,-33.22,-22.14,-0.26,6.259,14.107,1.12,213.67641,1.87794,3,7
2023-07-15T13:50:03.40Z,60.2775551,17.4170771,4070.968,-33.23,-22.06,-0.28,6.245,14.050,1.15,213.57376,1.96000,3,7
2023-07-15T13:50:03.60Z,60.2774971,17.4169960,4071.140,-32.48,-22.56,-0.28,6.236,13.998,1.20,214.78552,2.15185,3,7
2023-07-15T13:50:03.80Z,60.2774378,17.4169162,4071.127,-33.06,-22.09,-0.10,6.236,13.950,1.28,213.75665,2.22144,3,7
2023-07-15T13:50:04.00Z,60.2773781,17.4168364,4071.055,-33.16,-21.96,-0.10,6.228,13.892,1.14,213.51959,2.04683,3,7
2023-07-15T13:50:04.20Z,60.2773192,17.4167562,4070.987,-32.88,-22.17,-0.08,6.218,13.834,1.12,213.98998,1.99439,3,7
2023-07-15T13:50:04.40Z,60.2772609,17.4166756,4070.840,-32.38,-22.05,0.02,6.209,13.777,1.12,214.25214,1.94641,3,7
2023-07-15T13:50:04.60Z,60.2772013,17.4165990,4070.905,-33.32,-21.24,0.18,6.200,13.722,1.16,212.51610,1.99435,3,7
2023-07-15T13:50:04.80Z,60.2771418,17.4165192,4070.774,-33.12,-21.99,0.07,6.193,13.692,1.13,213.57372,1.97068,3,7
2023-07-15T13:50:05.00Z,60.2770825,17.4164389,4070.630,-32.94,-21.89,-0.04,6.182,13.668,1.13,213.60216,1.95898,3,7
2023-07-15T13:50:05.20Z,60.2770238,17.4163602,4070.625,-32.76,-21.77,0.14,6.168,13.648,1.12,213.60355,1.89249,3,7
2023-07-15T13:50:05.40Z,60.2769644,17.4162816,4070.680,-33.27,-21.81,0.26,6.149,13.629,1.08,213.24918,1.65639,3,7
2023-07-15T13:50:05.60Z,60.2769038,17.4162030,4070.489,-33.72,-21.52,0.61,6.127,13.625,1.06,212.54952,1.51332,3,7
2023-07-15T13:50:05.80Z,60.2768442,17.4161214,4070.012,-32.88,-22.32,0.76,6.100,13.608,1.07,214.17093,1.49400,3,7
2023-07-15T13:50:06.00Z,60.2767856,17.4160422,4069.945,-32.69,-21.66,0.31,6.070,13.601,1.05,213.52712,1.43622,3,7
2023-07-15T13:50:06.20Z,60.2767275,17.4159650,4070.126,-32.68,-21.60,0.01,6.043,13.594,1.06,213.46789,1.50844,3,7
2023-07-15T13:50:06.40Z,60.2766697,17.4158876,4070.739,-32.90,-22.26,0.01,6.017,13.577,1.11,214.08079,1.61987,3,7
2023-07-15T13:50:06.60Z,60.2766120,17.4158077,4070.771,-32.23,-22.25,0.02,5.977,13.542,1.11,214.62124,1.66255,3,7
2023-07-15T13:50:06.80Z,60.2765551,17.4157283,4070.917,-32.06,-22.07,0.11,5.947,13.508,1.12,214.54628,1.82165,3,7
2023-07-15T13:50:07.00Z,60.2764980,17.4156485,4070.963,-31.95,-21.96,0.01,5.929,13.488,1.15,214.49748,1.84353,3,7
2023-07-15T13:50:07.20Z,60.2764396,17.4155698,4071.076,-32.81,-21.90,0.04,5.865,13.407,1.11,213.72401,1.80049,3,7
2023-07-15T13:50:07.40Z,60.2763817,17.4154888,4071.042,-32.30,-22.35,-0.03,5.826,13.360,1.07,214.67269,1.70003,3,7
2023-07-15T13:50:07.60Z,60.2763249,17.4154057,4070.658,-31.55,-22.67,0.54,5.755,13.267,1.05,215.69295,1.69678,3,7
2023-07-15T13:50:07.80Z,60.2762679,17.4153233,4070.560,-31.82,-22.45,0.31,5.650,13.123,1.01,215.20663,1.70175,3,7
2023-07-15T13:50:08.00Z,60.2762110,17.4152408,4070.389,-31.75,-22.75,0.28,5.621,13.086,1.08,215.62995,1.77951,3,7
2023-07-15T13:50:08.20Z,60.2761540,17.4151581,4070.388,-31.86,-22.71,0.12,5.595,13.049,1.08,215.48643,1.78145,3,7
2023-07-15T13:50:08.40Z,60.2760978,17.4150778,4070.668,-31.57,-22.23,0.21,5.571,13.025,1.04,215.14489,1.76610,3,7
2023-07-15T13:50:08.60Z,60.2760403,17.4149958,4070.614,-32.09,-22.63,-0.14,5.555,13.020,1.12,215.19517,1.83119,3,7
2023-07-15T13:50:08.80Z,60.2759827,17.4149136,4070.582,-32.06,-22.45,-0.41,5.543,13.022,1.25,215.00392,1.69391,3,7
2023-07-15T13:50:09.00Z,60.2759251,17.4148329,4070.669,-32.31,-22.39,-0.47,5.531,13.031,1.26,214.72773,1.62214,3,7
2023-07-15T13:50:09.20Z,60.2758676,17.4147529,4070.815,-32.32,-22.41,-0.35,5.519,13.040,1.20,214.73800,1.51751,3,7
2023-07-15T13:50:09.40Z,60.2758105,17.4146712,4070.681,-31.85,-22.61,-0.24,5.510,13.054,1.31,215.36803,1.60961,3,7
2023-07-15T13:50:09.60Z,60.2757538,17.4145891,4070.345,-31.59,-22.48,-0.28,5.504,13.071,1.33,215.44073,1.62564,3,7
2023-07-15T13:50:09.80Z,60.2756982,17.4145089,4070.701,-31.51,-22.42,-0.64,5.499,13.092,1.35,215.43353,1.56345,3,7
2023-07-15T13:50:10.00Z,60.2756424,17.4144296,4071.220,-31.53,-22.26,-0.56,5.500,13.108,1.50,215.21507,1.79702,3,7
2023-07-15T13:50:10.20Z,60.2755862,17.4143503,4071.379,-31.84,-22.02,-0.01,5.494,13.116,1.41,214.66401,1.73123,3,7
2023-07-15T13:50:10.40Z,60.2755309,17.4142706,4071.520,-31.34,-22.08,-0.55,5.485,13.116,1.38,215.17589,1.74041,3,7
2023-07-15T13:50:10.60Z,60.2754756,17.4141908,4071.532,-31.33,-22.06,-0.62,5.469,13.113,1.29,215.15298,1.58362,3,7
2023-07-15T13:50:10.80Z,60.2754201,17.4141114,4071.708,-31.29,-21.84,-0.62,5.444,13.098,1.05,214.91206,1.46168,3,7
2023-07-15T13:50:11.00Z,60.2753647,17.4140325,4072.081,-31.01,-22.03,-0.89,5.415,13.085,1.03,215.38828,1.27568,3,7
2023-07-15T13:50:11.20Z,60.2753098,17.4139546,4072.441,-30.71,-21.59,-0.97,5.402,13.077,1.28,215.10708,1.52848,3,7
2023-07-15T13:50:11.40Z,60.2752550,17.4138769,4072.869,-30.59,-21.85,-1.10,5.393,13.072,1.30,215.53976,1.53842,3,7
2023-07-15T13:50:11.60Z,60.2752002,17.4137975,4073.272,-30.61,-22.37,-1.11,5.384,13.063,1.32,216.15991,1.59655,3,7
2023-07-15T13:50:11.80Z,60.2751451,17.4137180,4073.465,-30.70,-22.03,-0.67,5.378,13.068,1.27,215.65895,1.55687,3,7
2023-07-15T13:50:12.00Z,60.2750897,17.4136382,4073.469,-30.80,-22.04,-0.60,5.372,13.080,1.16,215.58149,1.52464,3,7
2023-07-15T13:50:12.20Z,60.2750353,17.4135585,4073.557,-30.26,-22.07,-0.60,5.358,13.085,1.15,216.11040,1.54245,3,7
2023-07-15T13:50:12.40Z,60.2749806,17.4134771,4073.279,-30.22,-22.33,-0.33,5.340,13.078,1.26,216.46229,1.42980,3,7
2023-07-15T13:50:12.60Z,60.2749259,17.4133954,4073.142,-30.29,-22.41,-0.04,5.323,13.069,1.26,216.49260,1.37498,3,7
2023-07-15T13:50:12.80Z,60.2748716,17.4133132,4072.726,-29.92,-22.42,0.08,5.304,13.052,1.33,216.85014,1.33936,3,7
2023-07-15T13:50:13.00Z,60.2748176,17.4132309,4072.360,-30.01,-22.46,0.10,5.299,13.057,1.35,216.81022,1.46972,3,7
2023-07-15T13:50:13.20Z,60.2747645,17.4131499,4072.454,-29.54,-22.52,-0.07,5.295,13.062,1.35,217.32233,1.50414,3,7
2023-07-15T13:50:13.40Z,60.2747105,17.4130653,4072.030,-29.64,-23.37,0.64,5.291,13.078,1.40,218.25288,1.47376,3,7
2023-07-15T13:50:13.60Z,60.2746572,17.4129816,4071.699,-29.68,-23.20,0.42,5.287,13.096,1.38,218.00881,1.51312,3,7
2023-07-15T13:50:13.80Z,60.2746042,17.4128959,4071.341,-29.39,-23.63,0.86,5.289,13.104,1.38,218.79537,1.66504,3,7
2023-07-15T13:50:14.00Z,60.2745508,17.4128088,4070.745,-29.69,-23.87,1.38,5.294,13.115,1.42,218.80326,1.65911,3,7
2023-07-15T13:50:14.20Z,60.2744987,17.4127235,4070.709,-29.26,-23.81,1.28,5.298,13.115,1.37,219.14243,1.70187,3,7
2023-07-15T13:50:14.40Z,60.2744473,17.4126391,4070.977,-28.93,-23.80,0.97,5.299,13.113,1.30,219.43845,1.65207,3,7
2023-07-15T13:50:14.60Z,60.2743963,17.4125547,4071.167,-28.66,-23.64,0.79,5.301,13.108,1.29,219.51868,1.63792,3,7
2023-07-15T13:50:14.80Z,60.2743456,17.4124689,4071.144,-28.35,-23.99,0.86,5.303,13.107,1.25,220.23298,1.71803,3,7
2023-07-15T13:50:15.00Z,60.2742951,17.4123802,4070.924,-28.21,-24.58,0.63,5.300,13.108,1.34,221.06246,1.63013,3,7
2023-07-15T13:50:15.20Z,60.2742450,17.4122932,4070.964,-27.96,-24.30,0.66,5.301,13.114,1.36,220.99130,1.68120,3,7
2023-07-15T13:50:15.40Z,60.2741945,17.4122051,4070.517,-28.12,-24.14,0.83,5.302,13.115,1.42,220.64239,1.63528,3,7
2023-07-15T13:50:15.60Z,60.2741451,17.4121185,4070.393,-27.51,-24.21,0.85,5.302,13.112,1.29,221.34673,1.61376,3,7
2023-07-15T13:50:15.80Z,60.2740954,17.4120317,4070.121,-27.57,-24.00,1.16,5.305,13.117,1.28,221.04331,1.83082,3,7
2023-07-15T13:50:16.00Z,60.2740456,17.4119419,4069.506,-27.55,-24.68,1.18,5.313,13.128,1.31,221.85366,1.90032,3,7
2023-07-15T13:50:16.20Z,60.2739963,17.4118532,4069.419,-27.46,-24.68,1.15,5.313,13.139,1.17,221.94980,1.63500,3,7
2023-07-15T13:50:16.40Z,60.2739466,17.4117638,4069.406,-27.58,-24.80,0.89,5.298,13.128,1.08,221.95911,1.51354,3,7
2023-07-15T13:50:16.60Z,60.2738993,17.4116792,4070.151,-26.42,-23.49,0.09,5.281,13.121,0.99,221.63802,1.58901,3,7
2023-07-15T13:50:16.80Z,60.2738522,17.4115919,4070.109,-26.18,-24.59,0.59,5.273,13.121,1.11,223.20704,1.58882,3,7
2023-07-15T13:50:17.00Z,60.2738053,17.4115026,4070.071,-26.15,-24.92,0.85,5.259,13.052,1.15,223.61702,1.62161,3,7
2023-07-15T13:50:17.20Z,60.2737582,17.4114103,4069.909,-26.28,-25.86,1.35,5.254,12.994,1.17,224.54655,1.69155,3,7
2023-07-15T13:50:17.40Z,60.2737108,17.4113191,4069.305,-26.23,-24.68,1.18,5.248,13.007,1.35,223.24906,1.69548,3,7
2023-07-15T13:50:17.60Z,60.2736634,17.4112265,4068.651,-26.31,-25.50,1.64,5.236,13.017,1.36,224.10435,1.70237,3,7
2023-07-15T13:50:17.80Z,60.2736154,17.4111341,4067.827,-26.61,-25.27,1.73,5.222,13.024,1.35,223.52239,1.53251,3,7
2023-07-15T13:50:18.00Z,60.2735672,17.4110436,4067.485,-26.90,-25.05,1.55,5.215,13.057,1.15,222.95960,1.47141,3,7
2023-07-15T13:50:18.20Z,60.2735197,17.4109528,4067.336,-26.42,-25.49,1.37,5.205,13.071,1.08,223.96896,1.41284,3,7
2023-07-15T13:50:18.40Z,60.2734720,17.4108620,4066.745,-26.38,-24.75,1.34,5.185,13.069,0.86,223.17120,1.31057,3,7
2023-07-15T13:50:18.60Z,60.2734235,17.4107732,4066.556,-27.19,-24.63,1.50,5.169,13.068,1.07,222.17762,1.33391,3,7
2023-07-15T13:50:18.80Z,60.2733750,17.4106819,4065.840,-26.41,-24.98,1.52,5.150,13.089,1.06,223.39856,1.33170,3,7
2023-07-15T13:50:19.00Z,60.2733280,17.4105916,4065.742,-25.96,-25.23,1.26,5.127,13.101,1.16,224.18899,1.37967,3,7
2023-07-15T13:50:19.20Z,60.2732812,17.4104984,4065.500,-25.80,-25.90,0.86,5.101,13.077,1.10,225.11424,1.33915,3,7
2023-07-15T13:50:19.40Z,60.2732354,17.4104038,4064.899,-25.33,-25.74,0.84,5.065,13.041,1.00,225.46062,1.19583,3,7
2023-07-15T13:50:19.60Z,60.2731899,17.4103099,4064.720,-25.31,-26.07,0.85,5.034,13.011,0.99,225.85121,1.25239,3,7
2023-07-15T13:50:19.80Z,60.2731438,17.4102174,4064.942,-25.80,-25.95,1.20,5.031,13.090,1.36,225.16824,1.51380,3,6
2023-07-15T13:50:20.00Z,60.2730966,17.4101252,4064.747,-26.35,-25.61,1.45,5.030,13.175,1.32,224.18038,1.48756,3,6
2023-07-15T13:50:20.20Z,60.2730507,17.4100330,4064.365,-25.55,-25.51,1.12,5.036,13.269,1.32,224.95460,1.46494,3,6
2023-07-15T13:50:20.40Z,60.2730046,17.4099395,4064.251,-25.84,-26.08,0.74,5.056,13.383,1.65,225.26425,1.94229,3,5
2023-07-15T13:50:20.60Z,60.2729589,17.4098474,4063.874,-25.46,-25.36,1.21,5.084,13.502,1.57,224.88696,2.24510,3,5
2023-07-15T13:50:20.80Z,60.2729136,17.4097560,4064.004,-25.43,-25.60,0.83,5.109,13.621,1.51,225.18381,2.14055,3,5
2023-07-15T13:50:21.00Z,60.2728684,17.4096652,4063.792,-25.30,-25.24,1.32,5.126,13.746,1.49,224.93370,1.71120,3,5
2023-07-15T13:50:21.20Z,60.2728224,17.4095736,4063.551,-25.70,-25.54,1.40,5.142,13.868,1.47,224.82124,1.79989,3,5
2023-07-15T13:50:21.40Z,60.2727784,17.4094794,4063.277,-24.57,-26.42,1.05,5.160,13.989,1.57,227.07524,2.10689,3,5
2023-07-15T13:50:21.60Z,60.2727339,17.4093809,4063.413,-25.04,-27.57,0.36,5.185,14.122,1.57,227.75332,2.01457,3,5
2023-07-15T13:50:21.80Z,60.2726921,17.4092801,4063.456,-23.36,-28.40,0.84,5.220,14.261,1.63,230.56178,2.72708,3,5
2023-07-15T13:50:22.00Z,60.2726510,17.4091849,4062.896,-22.80,-26.79,2.11,5.260,14.404,1.62,229.59504,2.78043,3,5
2023-07-15T13:50:22.20Z,60.2726083,17.4090965,4062.854,-23.69,-24.44,1.43,5.296,14.543,1.57,225.89555,2.68151,3,5
2023-07-15T13:50:22.40Z,60.2725640,17.4090074,4063.087,-24.65,-24.78,0.79,5.346,14.704,1.91,225.15383,2.61818,3,5
2023-07-15T13:50:22.60Z,60.2725175,17.4089157,4063.429,-25.75,-25.65,0.59,5.399,14.873,1.81,224.89402,2.52783,3,5
2023-07-15T13:50:22.80Z,60.2724768,17.4088408,4066.222,-24.30,-22.79,-1.23,5.441,15.023,1.57,223.16335,2.74295,3,5
2023-07-15T13:50:23.00Z,60.2724301,17.4087533,4066.915,-25.94,-24.80,-0.94,5.489,15.198,1.72,223.70594,2.61003,3,5
2023-07-15T13:50:23.20Z,60.2723828,17.4086597,4066.453,-26.27,-25.85,-0.25,5.534,15.358,1.76,224.54803,2.46912,3,5
2023-07-15T13:50:23.40Z,60.2723367,17.4085637,4065.933,-25.82,-26.46,0.19,5.572,15.522,1.60,225.69712,2.54754,3,4
2023-07-15T13:50:23.60Z,60.2722893,17.4084682,4065.243,-26.32,-26.37,0.57,5.605,15.693,1.74,225.05960,2.27768,3,4
2023-07-15T13:50:23.80Z,60.2722426,17.4083737,4065.231,-26.26,-26.57,0.92,5.637,15.865,1.56,225.32739,2.17386,3,4
2023-07-15T13:50:24.80Z,60.2720076,17.4078919,4064.342,-26.12,-26.81,0.82,6.617,17.053,2.07,225.74919,2.79843,3,4
2023-07-15T13:50:25.00Z,60.2719577,17.4077916,4064.241,-26.94,-27.29,0.77,6.674,17.286,2.05,225.36562,2.44216,3,4
2023-07-15T13:50:25.20Z,60.2719072,17.4076943,4063.920,-27.74,-27.07,0.94,6.729,17.524,2.05,224.29752,2.38140,3,4
2023-07-15T13:50:25.80Z,60.2717576,17.4073996,4063.438,-27.70,-27.44,1.27,7.297,18.367,3.28,224.73227,2.75451,3,4
2023-07-15T13:50:26.00Z,60.2717041,17.4073039,4062.759,-28.65,-26.91,1.90,7.305,18.618,2.32,223.20200,2.23230,3,4
2023-07-15T13:50:26.20Z,60.2716541,17.4072103,4062.549,-28.18,-26.60,1.49,7.365,18.863,2.37,223.34919,1.97857,3,4
2023-07-15T13:50:26.40Z,60.2716058,17.4071207,4062.450,-27.44,-25.87,1.11,7.382,19.103,1.97,223.31745,1.91944,3,4
2023-07-15T13:50:26.60Z,60.2715554,17.4070303,4062.114,-27.39,-25.50,0.82,7.378,19.318,1.85,222.95440,1.60062,3,4
2023-07-15T13:50:26.80Z,60.2715049,17.4069413,4063.068,-27.44,-25.70,0.03,7.357,19.275,1.81,223.13032,1.50001,3,5
2023-07-15T13:50:27.00Z,60.2714564,17.4068482,4063.453,-27.29,-26.08,-0.40,7.335,19.240,1.80,223.70833,1.45010,3,5
2023-07-15T13:50:27.20Z,60.2714096,17.4067633,4065.910,-27.28,-25.45,-0.70,7.326,19.225,1.80,223.01340,1.61411,3,5
2023-07-15T13:50:27.40Z,60.2713592,17.4066712,4065.127,-27.46,-25.14,0.07,7.326,19.216,1.76,222.47725,1.82610,3,5
2023-07-15T13:50:27.60Z,60.2713104,17.4065798,4064.888,-27.01,-25.29,-0.12,7.327,19.196,1.73,223.12094,2.02402,3,5
