$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,004300364b34500b20393636
$VAR,SESSION_ID,0aae8025b977435b6d4e50e5
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,106650.812,3.112,-0.854,5.920,-0.42480,-0.50488,0.73535,20.42
$IMU,106650.888,5.432,-2.868,1.403,-0.48583,-0.54785,0.77880,20.42
$IMU,106650.963,8.422,-6.835,0.549,-0.47607,-0.56152,0.78857,20.47
$BARO,106651.013,70663.90,21.16
$MAG,106651.019,0.154,0.280,-0.300,18.4
$IMU,106651.039,14.465,-11.230,1.098,-0.45751,-0.52294,0.80419,20.46
$BARO,106651.054,70656.88,21.16
$HUM,106651.058,31.3,20.1
$BARO,106651.094,70647.40,21.16
$IMU,106651.114,17.761,-13.916,1.831,-0.40869,-0.47314,0.83544,20.46
$MAG,106651.119,0.159,0.271,-0.315,18.3
$BARO,106651.135,70661.37,21.16
$HUM,106651.139,31.3,20.1
$BARO,106651.176,70648.91,21.17
$IMU,106651.190,16.784,-13.793,4.577,-0.38720,-0.44824,0.85791,20.49
$BARO,106651.217,70642.52,21.16
$MAG,106651.219,0.153,0.255,-0.313,18.2
$HUM,106651.221,31.2,20.1
$BARO,106651.257,70649.30,21.17
$IMU,106651.265,15.869,-12.451,6.469,-0.37695,-0.41357,0.88330,20.45
$BARO,106651.298,70639.99,21.17
$HUM,106651.302,31.3,20.1
$MAG,106651.319,0.144,0.226,-0.310,18.3
$BARO,106651.339,70635.92,21.17
$IMU,106651.341,13.061,-12.084,6.530,-0.34912,-0.39453,0.89941,20.48
$BARO,106651.380,70643.67,21.17
$HUM,106651.383,31.3,20.2
$IMU,106651.416,10.559,-9.948,6.835,-0.35302,-0.37792,0.90917,20.48
$MAG,106651.419,0.144,0.219,-0.313,18.3
$BARO,106651.420,70625.22,21.17
$BARO,106651.461,70649.64,21.17
$HUM,106651.464,31.4,20.1
$IMU,106651.492,9.277,-8.178,5.554,-0.35253,-0.37060,0.92529,20.47
$BARO,106651.502,70621.51,21.18
$MAG,106651.520,0.139,0.214,-0.325,18.3
$BARO,106651.542,70628.90,21.17
$HUM,106651.545,31.3,20.2
$IMU,106651.567,8.666,-7.385,4.638,-0.34570,-0.36523,0.92724,20.49
$BARO,106651.583,70627.14,21.18
$MAG,106651.620,0.135,0.202,-0.325,18.2
$BARO,106651.624,70618.05,21.17
$HUM,106651.626,31.3,20.2
$IMU,106651.643,9.155,-7.995,4.699,-0.33007,-0.34472,0.93261,20.54
$BARO,106651.664,70631.60,21.18
$BARO,106651.705,70617.83,21.18
$HUM,106651.708,31.2,20.2
$IMU,106651.718,8.239,-7.507,4.577,-0.30810,-0.31494,0.95214,20.52
$MAG,106651.720,0.133,0.205,-0.325,18.3
$BARO,106651.746,70614.71,21.18
$VBAT,106651.758,3.919
$BARO,106651.787,70621.90,21.18
$HUM,106651.789,31.2,20.2
$IMU,106651.794,5.065,-5.126,3.173,-0.30078,-0.29833,0.95898,20.53
$MAG,106651.820,0.136,0.199,-0.324,18.2
$BARO,106651.827,70606.57,21.18
$BARO,106651.868,70619.20,21.18
$IMU,106651.869,1.892,-2.136,1.831,-0.30517,-0.30517,0.95898,20.50
$HUM,106651.870,31.3,20.2
$BARO,106651.909,70612.76,21.19
$MAG,106651.920,0.130,0.190,-0.316,18.3
$IMU,106651.945,0.427,0.366,1.281,-0.32812,-0.32226,0.94775,20.55
$BARO,106651.950,70609.08,21.19
$HUM,106651.951,31.2,20.2
$BARO,106651.990,70606.38,21.18
$IMU,106652.021,0.793,-0.732,0.671,-0.31201,-0.32763,0.94775,20.52
$MAG,106652.020,0.139,0.199,-0.330,18.4
$BARO,106652.031,70597.62,21.19
$HUM,106652.032,31.4,20.2
$BARO,106652.072,70611.01,21.19
$IMU,106652.096,1.708,-1.159,1.525,-0.31640,-0.30761,0.94677,20.51
$BARO,106652.112,70599.96,21.19
$HUM,106652.114,31.4,20.2
$MAG,106652.120,0.129,0.183,-0.327,18.4
$BARO,106652.153,70605.18,21.19
$IMU,106652.172,1.708,-1.464,1.220,-0.30126,-0.30859,0.95654,20.53
$BARO,106652.194,70597.62,21.19
$HUM,106652.195,31.4,20.2
$MAG,106652.220,0.136,0.190,-0.327,18.4
$BARO,106652.235,70607.30,21.19
$IMU,106652.247,0.915,-0.671,0.915,-0.30908,-0.30761,0.94628,20.54
$BARO,106652.275,70599.75,21.19
$HUM,106652.276,31.2,20.3
$BARO,106652.316,70592.02,21.19
$MAG,106652.320,0.127,0.198,-0.331,18.3
