$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,004300364b34500b20393636
$VAR,SESSION_ID,4daf4d6d0cdb77f4367fc653
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-03-29T20:22:44.000Z,33.6146257,-117.2895868,4579.221,3.44,-32.83,45.35,520.157,1710.811,78.85,4
$GNSS,2024-03-29T20:22:44.200Z,33.6147080,-117.2895660,4570.294,9.33,-33.14,26.95,325.485,769.010,21.81,4
$GNSS,2024-03-29T20:22:44.400Z,33.6147163,-117.2895849,4549.688,10.89,-31.69,24.64,302.157,834.065,11.32,4
$GNSS,2024-03-29T20:22:44.600Z,33.6147307,-117.2896195,4536.526,11.36,-29.85,23.55,251.479,745.323,7.03,4
$GNSS,2024-03-29T20:22:44.800Z,33.6147470,-117.2896597,4525.951,11.18,-29.38,23.10,219.143,674.242,5.27,4
$GNSS,2024-03-29T20:22:45.000Z,33.6147635,-117.2896682,4509.398,10.78,-29.30,22.99,196.384,618.130,4.39,4
$GNSS,2024-03-29T20:22:45.200Z,33.6147679,-117.2896463,4481.535,10.42,-29.51,23.19,179.670,574.172,3.95,4
$GNSS,2024-03-29T20:22:45.400Z,33.6147700,-117.2896585,4459.829,9.99,-29.52,23.32,166.174,536.340,3.85,4
$GNSS,2024-03-29T20:22:45.600Z,33.6147731,-117.2896710,4439.476,10.37,-29.10,23.26,155.314,504.767,3.79,4
$GNSS,2024-03-29T20:22:45.800Z,33.6147760,-117.2897041,4423.371,10.31,-28.71,23.18,146.725,479.127,3.80,4
$GNSS,2024-03-29T20:22:46.200Z,33.6144880,-117.2896298,4264.417,19.72,-22.76,7.25,71.193,120.334,3.17,4
$GNSS,2024-03-29T20:22:46.400Z,33.6145006,-117.2896537,4255.643,20.08,-22.17,3.57,65.710,92.095,3.15,4
$GNSS,2024-03-29T20:22:46.600Z,33.6145268,-117.2896834,4252.369,19.68,-21.83,1.71,62.609,79.661,3.24,4
$GNSS,2024-03-29T20:22:46.800Z,33.6145536,-117.2897219,4249.501,20.00,-21.47,0.89,60.452,71.787,3.30,4
$GNSS,2024-03-29T20:22:47.000Z,33.6145843,-117.2897580,4247.052,19.70,-21.31,0.59,58.746,66.074,3.40,4
$GNSS,2024-03-29T20:22:47.200Z,33.6146174,-117.2897953,4246.454,19.92,-21.19,0.07,57.335,61.596,3.42,4
$GNSS,2024-03-29T20:22:47.400Z,33.6146488,-117.2900467,4248.561,20.11,-31.31,1.38,49.417,56.275,2.05,5
$GNSS,2024-03-29T20:22:47.600Z,33.6146815,-117.2901705,4248.806,20.01,-33.21,1.09,44.476,52.772,1.78,5
$GNSS,2024-03-29T20:22:47.800Z,33.6147125,-117.2902741,4248.354,19.53,-34.32,0.92,41.121,50.170,1.84,5
$GNSS,2024-03-29T20:22:48.000Z,33.6147468,-117.2903614,4247.885,19.60,-35.02,0.51,38.467,47.988,1.85,5
$GNSS,2024-03-29T20:22:48.200Z,33.6147811,-117.2904430,4247.066,19.20,-35.80,-0.02,36.394,46.160,1.96,5
$GNSS,2024-03-29T20:22:48.400Z,33.6148154,-117.2905163,4246.607,19.39,-35.81,-0.58,34.628,44.577,2.02,5
$GNSS,2024-03-29T20:22:48.600Z,33.6148481,-117.2905945,4246.413,19.03,-35.80,-0.97,33.086,43.122,2.01,5
$GNSS,2024-03-29T20:22:48.800Z,33.6148787,-117.2906810,4247.031,18.87,-36.24,-1.73,31.817,41.895,2.01,5
$GNSS,2024-03-29T20:22:49.000Z,33.6149057,-117.2907884,4247.377,18.59,-36.59,-2.32,29.428,40.838,1.94,6
$GNSS,2024-03-29T20:22:49.200Z,33.6149388,-117.2908578,4245.195,18.84,-36.33,-2.43,25.584,39.227,1.83,7
$GNSS,2024-03-29T20:22:49.400Z,33.6149734,-117.2909245,4243.656,18.94,-35.82,-2.69,23.092,37.971,1.87,7
$GNSS,2024-03-29T20:22:49.600Z,33.6150073,-117.2909959,4242.652,18.34,-35.79,-2.59,21.196,36.546,1.84,8
$GNSS,2024-03-29T20:22:49.800Z,33.6150392,-117.2910716,4242.662,18.70,-35.53,-2.98,19.517,34.958,1.73,10
$GNSS,2024-03-29T20:22:50.000Z,33.6150716,-117.2911524,4242.766,18.97,-35.65,-2.90,18.136,33.495,1.62,10
$GNSS,2024-03-29T20:22:50.200Z,33.6151051,-117.2912270,4242.963,18.70,-35.34,-2.85,17.010,32.191,1.54,10
$GNSS,2024-03-29T20:22:50.400Z,33.6151379,-117.2912993,4243.870,18.79,-35.11,-2.93,16.056,31.037,1.51,10
$GNSS,2024-03-29T20:22:50.600Z,33.6151699,-117.2913752,4244.562,18.66,-35.22,-2.86,15.224,29.991,1.39,10
$GNSS,2024-03-29T20:22:50.800Z,33.6152035,-117.2914531,4245.263,19.13,-36.03,-2.51,14.512,29.053,1.36,10
$GNSS,2024-03-29T20:22:51.000Z,33.6152357,-117.2915297,4245.833,18.65,-35.67,-2.64,13.878,28.207,1.38,10
$GNSS,2024-03-29T20:22:51.200Z,33.6152690,-117.2916071,4246.057,19.07,-35.80,-2.39,13.324,27.430,1.29,10
$GNSS,2024-03-29T20:22:51.400Z,33.6153017,-117.2916854,4246.302,18.72,-35.49,-2.39,12.844,26.721,1.35,10
